player_id,game_id,score,normalized_score
3,33,0.42900640696350906,0.2599848469492629
3,22,0.45340305151615984,0.274769609594162
4,0,0.4492359481946497,0.08583903822569032
4,2,0.5200729587630251,0.09937442176391453
4,3,0.5043771397994462,0.09637529845374172
4,4,0.31063992748759817,0.059356408847494775
4,5,0.6058973454709399,0.11577356088206239
4,6,0.39531378066493295,0.0755357064945665
4,19,0.6257608179107983,0.1195690304496963
4,25,0.25198625480706194,0.048148991294347056
4,10,0.5771035669644411,0.11027170764922521
4,11,0.3674117936320148,0.07020425485736669
4,14,0.6256694971847986,0.1195515810818944
5,17,0.1347111762176836,0.04533754540256883
5,6,0.12247244631372028,0.041218555514201456
5,33,0.5015168148881677,0.1687873419529926
5,40,0.20593380930630353,0.06930778641752276
5,8,0.5451300101181202,0.18346552437561411
5,24,0.463908833702697,0.1561302365637561
5,9,0.42726874459580677,0.1437988788391864
5,10,0.41932774639416404,0.14112630647646782
5,41,0.15102440938263476,0.050827824457689845
6,0,0.19141150765651316,0.1345801270344933
6,2,0.18971163537485175,0.1333849584137073
6,33,0.23511860642087765,0.16531029041930256
6,19,0.19119807236374298,0.13443006213418332
6,22,0.24633947407795395,0.17319960602636858
6,23,0.11320074818400563,0.07959067486340222
6,39,0.25530652879364835,0.17950428110854272
7,1,0.4187903670992132,0.2311008051817787
7,20,0.3939388254149787,0.21738699573335235
7,42,0.6056594613751793,0.3342206511560168
7,28,0.3937658592452849,0.21729154792885216
8,29,0.278554722977628,0.04774827624563121
8,31,0.24901808726238417,0.04268527308983367
8,32,0.2513997671563353,0.04309352719620607
8,33,0.27764010132254746,0.04759149697087976
8,19,0.4501498262496081,0.07716213900783671
8,20,0.18522584806357748,0.03175036799459089
8,22,0.34343534687959815,0.05886974609523409
8,9,0.3290235065478917,0.05639934988004762
8,35,0.39010105268004003,0.06686891763301417
8,36,0.18831759272375562,0.03228033738996531
8,25,0.26616998752908216,0.04562535489249472
8,37,0.3586628780798853,0.06147996342889846
8,38,0.43109638709799913,0.07389610615685749
8,42,0.32286157906561874,0.05534310709771739
8,12,0.4796141663901021,0.08221274966481897
8,13,0.2747440351473062,0.04709506967543537
8,27,0.34320524017348214,0.058830302504214886
8,28,0.2693633175288503,0.04617273747263009
8,39,0.14523391933986535,0.02489517760369321
9,29,0.1245374739581814,0.039100823132938306
9,32,0.30675122518376624,0.09631017091088687
9,33,0.41356963184464474,0.12984776801673298
9,19,0.4350530376208856,0.13659287712206147
9,43,0.12841665233300303,0.04031876230188236
9,22,0.2710552909162404,0.08510277792306864
9,23,0.1107054126195564,0.03475799388824734
9,35,0.3406574525833919,0.10695565261628207
9,25,0.0888562524742888,0.027898049493275696
9,10,0.2462935761313149,0.07732838360221746
9,44,0.08092286433314601,0.025407216841122036
9,27,0.29979638320590385,0.0941265707666825
9,39,0.3384193312280376,0.10625295338460222
10,18,0.23747329390275612,0.11460489680855791
10,19,0.46678151249905353,0.22526931846914405
10,36,0.3168769675121296,0.15292520504477197
10,38,0.312505200426615,0.15081538499944247
10,26,0.24148184330607741,0.11653942756428898
10,27,0.27934219562113083,0.13481087905634234
10,39,0.2176432380841154,0.10503488805745224
11,29,0.21330072129883298,0.03253436662607243
11,30,0.3941769313657131,0.060123082202922035
11,16,0.37572132011835113,0.05730808177079164
11,6,0.39549385361638983,0.06032394993117282
11,32,0.48893663089387657,0.07457660484950768
11,40,0.1854648674852766,0.028288615051462285
11,34,0.1743319536789486,0.02659053218898525
11,7,0.29314134433986694,0.04471230998160321
11,8,0.4202296736971359,0.0640968590634213
11,24,0.30424306586622984,0.04640563514299931
11,35,0.32842189229497065,0.05009358705816766
11,36,0.3988707398128034,0.06083902017050278
11,10,0.38997052038939234,0.05948148607492853
11,42,0.32369954612100543,0.04937329628360545
11,12,0.32104009901880504,0.04896765570949593
11,13,0.5545323749995709,0.08458180302628648
11,14,0.20772308503743275,0.031683620027887986
11,27,0.34274944928490736,0.05227894296849059
11,41,0.4441183300563984,0.06774055187169666
12,6,0.2114060659498103,0.08397215143183438
12,31,0.3894382042346026,0.15468791641529075
12,20,0.14683604013325657,0.05832442953953847
12,21,0.3528775826079637,0.14016575007214058
12,36,0.36226732109476856,0.14389542801953917
12,37,0.22086429498111496,0.08772903436196869
12,26,0.3219530870915577,0.1278822973301874
12,12,0.2554739123295931,0.10147624646738773
12,13,0.25645702452917346,0.10186674636211282
13,16,0.4983059477012878,0.06657147174905376
13,4,0.42133010887468225,0.056287839969332495
13,45,0.2951981219839723,0.03943716411310045
13,5,0.29900810261675265,0.039946160682837614
13,17,0.3565154849519574,0.04762889273962021
13,31,0.3513703830059726,0.04694152986461706
13,33,0.1865919045645438,0.024927853581966312
13,18,0.5564228420740324,0.07433563191957847
13,34,0.48620180825115694,0.06495441222735199
13,21,0.35224058343113673,0.04705778479451919
13,24,0.5234859237103799,0.06993540523061031
13,9,0.38947903852735977,0.052032677775131736
13,36,0.37950819120861856,0.050700616651527385
13,37,0.2694081913898105,0.03599174339540818
13,38,0.3701879143817781,0.04945546886966043
13,11,0.1449187366770005,0.019360502576992556
13,42,0.4307063106781128,0.05754045908084404
13,44,0.40820861195272107,0.05453486598683195
13,14,0.3749579413001251,0.05009272337906741
13,28,0.39123147403497965,0.05226679541194848
14,19,0.34173763905044585,0.3769106583362111
14,36,0.39346915457862053,0.4339665905672406
14,27,0.1714739581410513,0.18912275109654833
15,15,0.3002630453192507,0.24203972662453715
15,45,0.30110917642983137,0.24272178639141828
15,21,0.2057038311694577,0.16581627289145265
15,26,0.27728954870015454,0.22352096806274466
15,41,0.15618713535010978,0.12590124602984726
16,29,0.16908134760049645,0.02467667492615068
16,0,0.34615609415281234,0.05051995107880177
16,1,0.48247653765791393,0.07041531693614252
16,30,0.3388876100653335,0.04945914797084211
16,16,0.17286779085423545,0.025229289573625604
16,32,0.3688152875863294,0.05382696015096052
16,33,0.2826360568250812,0.041249482545886104
16,19,0.5326253604622674,0.07773431584308363
16,46,0.5032957798880614,0.0734537932672871
16,47,0.4428347178387798,0.06462976864805366
16,20,0.1394580724994998,0.020353288933022472
16,22,0.3139615948429064,0.04582130628352928
16,23,0.32939415952169465,0.04807362084843954
16,9,0.6760240365423483,0.09866271844151517
16,35,0.20493672416589165,0.029909608566764626
16,10,0.5289074077530282,0.0771916970876815
16,42,0.3259729991719547,0.04757431762535285
16,12,0.1854430468578237,0.027064592573734652
16,13,0.1535156068629586,0.022404923904432213
16,28,0.354578916801121,0.05174922479469403
17,29,0.829010305582975,0.053540553521903254
17,1,0.41095024836915656,0.026540687877427176
17,4,0.3887319003595525,0.025105744737679424
17,6,0.6309068095288682,0.04074629660865255
17,32,0.7720271103645528,0.04986036789224991
17,33,0.7624299477640799,0.0492405476144939
17,40,0.6434100390002496,0.04155380143965508
17,19,0.4973326139372456,0.03211958072821572
17,7,0.5913174530056051,0.03818946945275741
17,20,0.4647267793269211,0.030013775261958246
17,21,0.3193444064562487,0.020624443593337087
17,22,0.5305959219024294,0.034267848256896306
17,23,0.8009798238315542,0.05173024127566247
17,24,0.8366198279978702,0.054032004640649375
17,9,0.4149802135588949,0.02680095794340767
17,25,0.6481748464932638,0.041861530341073136
17,37,0.6444958870165798,0.04162392952303771
17,26,0.5380629183896307,0.03475009452377441
17,10,0.5127901073293686,0.03311788285630982
17,42,0.4101048244561173,0.02648608727239254
17,12,0.7299560208690883,0.04714326123665448
17,48,0.3283289591864732,0.021204699258536176
17,13,0.35545313654085486,0.02295647901278015
17,14,0.7214275106229875,0.04659245848279443
17,27,0.621378137472895,0.040130899703728996
17,28,0.6633629796160265,0.042842436186128006
17,39,0.41688414307897304,0.02692392075784457
18,29,0.5866885917210335,0.10329767220077159
18,4,0.5022082903113915,0.08842331022138435
18,32,0.3510231745648054,0.06180429845193039
18,33,0.4441284366910333,0.0781972486183367
18,34,0.5676027598472559,0.09993724891591937
18,7,0.6876026522302388,0.1210655096703049
18,43,0.6492711772121841,0.11431652529041121
18,23,0.5019947371523644,0.08838571013075722
18,24,0.360055509250654,0.06339461256533331
18,9,0.22276407583426341,0.03922184751561889
18,10,0.26958305901487667,0.047465218949137494
18,44,0.5366691399451797,0.09449079747009459
19,18,0.30487913843405834,0.5649002003701666
19,21,0.23482528764735877,0.4350997996298333
20,29,0.7779309757444355,0.15434817551850558
20,0,0.27793089118820774,0.055143871773560775
20,2,0.5075033403093803,0.10069301401880885
20,32,0.638892664470669,0.12676178245613443
20,33,0.5039451988706407,0.09998704825008407
20,46,0.21084597867123403,0.041833649948411246
20,35,0.46019845860930814,0.09130731990046137
20,36,0.5855123947439893,0.11617067926331666
20,37,0.6403171601792483,0.12704441461825236
20,48,0.4370277076846666,0.08671004425246473
21,30,0.38930932662030066,0.048456341022974886
21,16,0.4592918785708143,0.05716689114621798
21,17,0.4860354529701095,0.0604955957845465
21,6,0.35905597053877975,0.04469078279167813
21,31,0.11821350225024775,0.014713733750707208
21,32,0.5012951078500224,0.06239492618891448
21,33,0.1791379708623995,0.022296847295256984
21,40,0.09826349035472388,0.01223060654639866
21,47,0.13619728974661088,0.016952130008442902
21,22,0.37879837255316534,0.047148069322485456
21,8,0.21846653291840723,0.027191973316185367
21,9,0.37898505476792865,0.04717130518261762
21,35,0.34907525704564285,0.043448508785877756
21,36,0.42738565193988154,0.053195604324485356
21,37,0.16393539143623648,0.02040462092735007
21,10,0.3319485442855828,0.041316790439162115
21,11,0.11940208608332761,0.014861673755253477
21,42,0.37107900903607716,0.046187259792666115
21,12,0.45051532263052785,0.056074495566225825
21,48,0.4698383462536162,0.058479583136060956
21,13,0.41632836727352573,0.051819332244819466
21,14,0.5715470200698963,0.07113900289931507
21,27,0.3585003630964481,0.04462162774745084
21,39,0.30162340893476347,0.037542298024906794
22,42,0.39708760094219636,0.8347891596440794
22,13,0.07858652150507948,0.1652108403559205
23,3,0.33373633837141736,0.1334684553099464
23,4,0.44551655828679193,0.17817180813965097
23,5,0.3308414575207509,0.13231072919198675
23,34,0.5075351921733152,0.2029744152086338
23,8,0.0718723040169907,0.028743305099844536
23,9,0.3330469206986276,0.13319274211581342
23,11,0.12289096442342173,0.04914678237672071
23,14,0.355048770173937,0.1419917625574034
24,4,0.3912017387531219,0.10746760632256028
24,45,0.3829197022240628,0.10519243585912919
24,6,0.4412834854080584,0.12122563677153911
24,18,0.5068168218930329,0.13922839623988495
24,34,0.3887332503609624,0.10678948423755641
24,8,0.3953465620479014,0.10860623683974477
24,24,0.5219183489400718,0.14337695899610742
24,26,0.6119629523502246,0.16811324473347786
25,29,0.16227601953043752,0.04402075924925
25,30,0.20788169258712078,0.05639225048891344
25,16,0.2187256598269634,0.05933390306674445
25,3,0.084940980723613,0.023042014917848117
25,6,0.243069236378599,0.06593760659451207
25,32,0.162585966789131,0.044104838916069485
25,19,0.07961447645871218,0.02159708939796055
25,24,0.28459303184630835,0.0772018032927573
25,9,0.21557846165522276,0.05848015983697606
25,35,0.23370374246837697,0.06339702078358841
25,25,0.24305021122734904,0.06593244562491671
25,10,0.3396572593476577,0.09213912495677665
25,11,0.08376761701153311,0.022723715506568883
25,42,0.2613010580387529,0.0708833689708585
25,12,0.4281662704151711,0.11614904261969669
25,27,0.4374404435993934,0.11866485577656258
26,27,0.44474647028382586,1.0
27,25,0.091555514877843,0.15250362764974695
27,42,0.00942089290759832,0.01569234082758909
27,13,0.19957498740840718,0.33243119880373634
27,28,0.29979835575186226,0.4993728327189276
28,0,0.45649971664925326,0.23829994999448573
28,33,0.413450442276209,0.21582755941844192
28,21,0.6714431004895589,0.3505037384146777
28,23,0.3742584923365705,0.19536875217239472
29,29,0.32920980639788416,0.026050872327828965
29,0,0.8663863125268655,0.06855846568233016
29,2,0.5049579733533873,0.03995809188882321
29,4,0.5960843814547964,0.047169063059816566
29,5,0.4534589720777412,0.03588289764743083
29,6,0.6239284167239676,0.04937240388925732
29,32,0.6926607382267316,0.0548112969521807
29,40,0.5539466309041239,0.04383463881593253
29,19,0.4842166842783209,0.03831680216078848
29,34,0.6148182979954934,0.048651506348313445
29,7,0.43728035242741203,0.03460265888552152
29,22,0.46671249970591216,0.03693166943194306
29,23,0.8187034875494171,0.064785251271407
29,9,0.3236552193954832,0.02561132941622299
29,35,0.5297399355114005,0.041919126219104444
29,36,0.6667822201591795,0.05276349048618368
29,25,0.7383590208513108,0.05842747151052644
29,10,0.5991791778261042,0.04741395900028599
29,42,0.6671056477304289,0.05278908380145611
29,12,0.5220581175217556,0.0413112522864185
29,13,0.30616815745919934,0.02422755162759787
29,14,0.6020753516183627,0.0476431376341999
29,27,0.2397019505478039,0.018967979656430264
30,15,0.15823697204000586,0.057164400601091306
30,45,0.22077630061487344,0.0797572446494036
30,5,0.17616890350795192,0.06364245753538238
30,18,0.2670323648017621,0.09646762623292243
30,20,0.11149799442472978,0.04027956259111227
30,21,0.23110381635162014,0.08348814419316007
30,24,0.28701423133436876,0.10368623897873937
30,25,0.3526682526171713,0.12740429124742053
30,42,0.4206309510216337,0.1519563720123483
30,13,0.15137040676394323,0.054683797723432924
30,28,0.39160321311980417,0.14146986423498673
31,6,0.32283282729539287,0.14064869265986057
31,7,0.12689357863897216,0.0552837705261374
31,21,0.150880458587193,0.06573414304237263
31,36,0.4556040538872504,0.1984931801595907
31,25,0.2974245494713014,0.12957905922562776
31,37,0.30815065045424195,0.13425210345482522
31,12,0.18781380406587544,0.08182490679973538
31,48,0.44571346580252974,0.19418414413185026
32,29,0.5843226325496498,0.06323352502316748
32,4,0.5808793492159514,0.06286090392188784
32,5,0.39428889845823145,0.04266868257049282
32,31,0.7061888730529284,0.0764214995069192
32,40,0.6479135049354691,0.07011512569420102
32,19,0.4328401889207886,0.046840579831262316
32,49,0.5350647940912482,0.05790299940728383
32,35,0.5579881616788219,0.0603836928756152
32,36,0.7548562246250401,0.08168812452197016
32,37,0.6369088962367087,0.06892424216383544
32,38,0.5512593410601189,0.05965552144553969
32,11,0.435765280942947,0.04715712392740855
32,48,0.4779348861307021,0.05172058362641385
32,14,0.6013511883408098,0.06507630082671678
32,27,0.5806738775824518,0.06283866843937408
32,41,0.7624733571004352,0.08251242621791166
33,0,0.3349036428321725,0.06926620609240244
33,2,0.34963298411225385,0.07231259155445223
33,45,0.30596470049990415,0.06328093006873273
33,6,0.2612280451061201,0.054028303354416926
33,33,0.48677551785499307,0.10067699788316797
33,18,0.4266117862502965,0.08823367717940594
33,19,0.22976889287454666,0.04752178672313502
33,47,0.2395491350820177,0.049544578313717336
33,21,0.47321573525674165,0.09787250555792526
33,22,0.2200571412115755,0.045513160640370386
33,24,0.4874040550437829,0.1008069946371217
33,26,0.449368934230229,0.0929404080131557
33,27,0.3124950087188848,0.06463155638953837
33,39,0.25804660166212956,0.05337030359245794
34,30,0.13104973199624875,0.0779032018133233
34,31,0.18343820329267638,0.10904580386163516
34,32,0.43941481042791525,0.26121244305565583
34,49,0.10444004085324456,0.06208493108719167
34,37,0.09693423049518353,0.057623062678996084
34,38,0.12886281584258857,0.07660317801417289
34,10,0.32519627331983814,0.19331463348663058
34,14,0.27287629256791035,0.16221274600239452
35,29,0.368909695482776,0.053811811651680024
35,4,0.49637969499721835,0.0724054991830807
35,5,0.2836825857824728,0.041379974725279926
35,6,0.3380808202484368,0.04931489100183806
35,31,0.2972994438344741,0.04336622721404426
35,40,0.34072124219938726,0.04970004186787742
35,19,0.2409387899995993,0.035145058386375376
35,34,0.4144890023702523,0.0604603359585114
35,7,0.2484331852669104,0.03623824458209198
35,9,0.5670161843148842,0.08270904366955412
35,35,0.5451660479295322,0.07952182620650161
35,37,0.4704037604683368,0.06861646323889038
35,10,0.5286880761720809,0.07711823117099226
35,11,0.21778211384341783,0.03176725967017556
35,42,0.255866228585194,0.03732248154289837
35,14,0.5260400441606305,0.07673197024699754
35,28,0.32651009223084604,0.04762710170169352
35,39,0.38914541006041065,0.05676353798151748
36,0,0.23164021551227904,0.01646835457275553
36,1,0.7229974236808719,0.05140116927465991
36,30,0.43562272159744486,0.03097039701569093
36,16,0.5371274919139043,0.03818683197151558
36,17,0.5538396690484397,0.03937497651768415
36,31,0.47631184460459225,0.033863171499837655
36,32,0.5128139635708489,0.03645827285762133
36,33,0.6119524201660231,0.04350647582788026
36,40,0.5849852252919755,0.041589255512589754
36,19,0.8076162538147129,0.05741710608033946
36,43,0.27991396553101594,0.019900354625539896
36,20,0.5565174341043487,0.03956535099262461
36,21,0.21408063892374618,0.015219964552188974
36,49,0.5398420389288965,0.03837982144291821
36,22,0.699328920991023,0.04971846796288363
36,8,0.6512218851057442,0.04629832037473287
36,35,0.39879059761034197,0.028351834102744795
36,36,0.2181867047184844,0.015511883411171505
36,25,0.5474139825063192,0.03891814528863785
36,37,0.580041345644698,0.041237772663135754
36,38,0.5248308563677728,0.03731260832352856
36,10,0.2581957599217864,0.018356308787619145
36,42,0.6663358034836175,0.04737283744975825
36,12,0.6788899127433317,0.04826536607298053
36,44,0.6586951336291811,0.0468296275409868
36,27,0.26496056562118364,0.018837249537165143
36,28,0.6399781206471097,0.04549895011241533
36,41,0.21364686547524725,0.015189125628393599
37,1,0.22046932091781027,0.0641859663410035
37,15,0.3861033561831381,0.11240755367209634
37,45,0.23559482349888913,0.06858950419161364
37,31,0.2982235766904063,0.08682282131526153
37,33,0.0805207925997374,0.023442286037994305
37,18,0.21406316430199646,0.06232092066840804
37,19,0.17105311633171105,0.04979926241748597
37,21,0.4052419203953297,0.11797942749664907
37,49,0.030178551267807708,0.008785981958087817
37,23,0.23189448154581704,0.06751221133716415
37,36,0.13747121074950108,0.04002245060351916
37,37,0.07590963402183479,0.022099824111581314
37,38,0.1682940312454695,0.048996000803850914
37,26,0.1665104482983083,0.04847674037098754
37,48,0.105238407468412,0.03063840742751898
37,13,0.13904896846439213,0.04048178845225327
37,27,0.19242726521242362,0.05602198943870476
37,39,0.17660933680669416,0.05141686335581975
38,0,0.37969454224108623,0.04312579208665737
38,1,0.34374731711384515,0.03904289811673211
38,30,0.32883533438176427,0.03734919174131833
38,16,0.37774045806638645,0.04290384676360761
38,17,0.3900447421076668,0.04430137013122692
38,31,0.542957208347632,0.061669202672616476
38,33,0.4557345229878894,0.05176243031854928
38,40,0.1715033754714788,0.019479392221673587
38,19,0.3800666383271963,0.04316805484437606
38,7,0.5763621454320333,0.0654633429909544
38,46,0.48755064086542055,0.05537611219159497
38,20,0.43133345588829486,0.04899095159194298
38,22,0.256189081894562,0.02909801393363561
38,23,0.3570628705785558,0.04055528169445882
38,35,0.4196663337710377,0.04766579721993466
38,36,0.3313287407255568,0.03763239339845901
38,37,0.31473523748801413,0.03574769954326747
38,38,0.318758299814794,0.03620463987333471
38,42,0.3387335325269849,0.038473431328023486
38,48,0.5661062744433135,0.06429847884169233
38,13,0.35435395808310555,0.04024760279981315
38,28,0.34761437320037536,0.03948211922270538
38,41,0.3342303291911649,0.03796195647342522
39,15,0.5510235650287415,0.08855602847277182
39,4,0.14363185945660129,0.023083344965423563
39,5,0.25779820231135026,0.04143123160789417
39,6,0.29571492903215596,0.04752489972698239
39,40,0.14974981001350013,0.02406657225023757
39,34,0.26016775991700997,0.041812047645741354
39,8,0.47581413654812843,0.0764689804540493
39,24,0.49810043701714646,0.08005065351513548
39,9,0.20269576820659507,0.03257561628907344
39,35,0.5638696853776204,0.0906205525178018
39,25,0.34616576362134144,0.05563294778137363
39,37,0.47463316277554857,0.07627918394865897
39,38,0.6452122845361323,0.10369327387547135
39,10,0.3440016776491812,0.05528515347432226
39,48,0.6039771332823363,0.09706629553867417
39,14,0.40975951091890517,0.0658532179363888
40,31,0.24070729392423065,0.17676499926861997
40,48,0.2677736886273211,0.19664138590359242
40,27,0.853255192144668,0.6265936148277876
41,0,0.238039142479753,0.050958685639632545
41,15,0.40253099222026145,0.08617259362924487
41,2,0.1584812024385741,0.03392716714876079
41,45,0.34169107599242243,0.07314817196019213
41,5,0.20093483968236392,0.04301551090612957
41,6,0.3919822684235639,0.08391435536533857
41,33,0.3632778235717121,0.07776939632025169
41,18,0.2815621392754563,0.060275954592555386
41,19,0.1398719755861297,0.02994336124485999
41,7,0.14294307315287053,0.030600812342363826
41,46,0.2846154800343638,0.06092960436739055
41,47,0.1905938436330615,0.04080174235786694
41,22,0.25256752435412627,0.054068876833720275
41,23,0.165924583396281,0.03552062319287368
41,24,0.36184651468102197,0.07746298612630599
41,26,0.277421682156802,0.059389578299497495
41,12,0.2718537211777075,0.05819760638163717
41,39,0.20508037017468486,0.04390297329137851
42,29,0.3116609684667999,0.03668019146813244
42,0,0.44474962682466423,0.0523437424569479
42,2,0.3142055574639593,0.03697967077759705
42,3,0.5452228419099565,0.06416869694155146
42,4,0.25131069044976645,0.029577409994694184
42,5,0.39914995982246304,0.04697699882924209
42,31,0.286207468434707,0.03368450272563679
42,32,0.34608141047295027,0.0407312229765513
42,40,0.35160644968590093,0.041381479238016904
42,19,0.24178370183141906,0.028456153879901205
42,34,0.513608267644798,0.06044789531876809
42,7,0.4766254798336552,0.056095294655902156
42,22,0.279747065155309,0.032924161029929996
42,8,0.3975499612573566,0.04678869082902777
42,23,0.5657545852787303,0.06658513131780994
42,9,0.2276362611370433,0.026791104720853137
42,35,0.34780721076882015,0.04093433691025844
42,37,0.4533087233644311,0.053351084830994086
42,10,0.5451873282942898,0.06416451725158646
42,12,0.5998059393506316,0.07059272390552135
42,48,0.242941845422499,0.028592458816888936
42,14,0.35475917014800834,0.041752531124188266
43,1,0.2815048117862302,0.059788884824051196
43,16,0.27222408933782005,0.057817749616695134
43,17,0.49377614964639643,0.10487325297476832
43,20,0.5102255106511396,0.10836693730755577
43,49,0.43943203885314,0.09333109225479153
43,36,0.4179942601298698,0.08877791650324371
43,25,0.46938847317851,0.09969354762546172
43,38,0.2300573283140901,0.04886193958185436
43,42,0.44981347584010944,0.0955360085273894
43,13,0.45476447742784476,0.0965875531237837
43,28,0.30412736931233014,0.06459369607317679
43,41,0.3850054857378003,0.08177142158722846
44,29,0.6952987178392386,0.08791180918880673
44,30,0.20534351342263618,0.025963113848778637
44,45,0.6677082052017338,0.08442333463797275
44,6,0.1990443358088206,0.025166661782603253
44,34,0.8673873220042478,0.10967025652197196
44,7,0.44129435396919225,0.05579614063261833
44,49,0.36247942487535445,0.045830980579887125
44,8,0.38691349965150146,0.04892036312053252
44,24,0.7796407570049146,0.09857580304280106
44,25,0.21085124474445371,0.026659497449961673
44,26,0.4733071035109552,0.05984375161926079
44,10,0.8541026469365356,0.10799057584699905
44,12,0.5097194955079901,0.06444764225679753
44,14,0.8037963035667623,0.10162996918134337
44,41,0.452161066834307,0.05717010028966518
45,16,0.49992619702232904,0.34925685487447117
45,20,0.14928938485361165,0.10429607676228275
45,42,0.49776972111066875,0.34775030450962724
45,28,0.28441451077513047,0.19869676385361887
46,31,0.552807277525569,0.08191689682619968
46,33,0.8350118659308347,0.12373495004675454
46,49,0.40831014686428935,0.060504811592726145
46,36,0.6132326952813776,0.0908709444902224
46,37,0.38171177088194774,0.056563372126077364
46,38,0.8204175532595843,0.1215723142531532
46,48,0.8761252100950522,0.12982726776578904
46,13,0.830757403956347,0.12310450913762781
46,27,0.9170350581667281,0.13588943072909768
46,28,0.5129823627255772,0.07601550303235217
47,0,0.22354229544777388,0.03480928251195863
47,2,0.2747004966908273,0.04277547198096282
47,4,0.3698566393740808,0.057592878444356115
47,45,0.26915085366544134,0.04191129953644074
47,6,0.39292623798951104,0.061185201651172305
47,32,0.2330233546605785,0.03628564235692689
47,33,0.13554641256737368,0.021106848523180434
47,18,0.32979875679270215,0.051355194659222725
47,19,0.1756575655722522,0.02735282740619418
47,46,0.10106758064247806,0.015737916443674126
47,20,0.24458478918004348,0.03808595150927516
47,21,0.22324509897539382,0.03476300403947578
47,22,0.3947630913601721,0.06147123051109928
47,8,0.23880407192031095,0.03718579693310101
47,23,0.37015568784747577,0.05763944530444102
47,24,0.05892932275443894,0.009176283351160715
47,35,0.43954783234330735,0.06844496538299093
47,25,0.43780836084279173,0.0681741005126018
47,26,0.25097905924007974,0.039081646541088776
47,10,0.3832549272642069,0.05967921645663135
47,12,0.2139014249644697,0.033308037373349315
47,13,0.0646149142579217,0.010061625252548504
47,14,0.1417197551403966,0.022068141441985867
47,27,0.18395464286061594,0.028644821419119955
47,41,0.27038303263971536,0.04210317045704163
48,29,0.15718609553496218,0.07283482313517914
48,6,0.2152838648263695,0.09975540244269741
48,32,0.13181472266083066,0.06107857046095309
48,40,0.20582563579506485,0.0953727728193675
48,20,0.30119937240010924,0.13956579901375174
48,35,0.2697383676184546,0.1249878128939988
48,25,0.10939649141569024,0.050690705668038454
48,12,0.23020794986072426,0.10667072844677027
48,13,0.47570576196833053,0.22042627192582945
48,39,0.06175908850641792,0.028617113193414152
49,1,0.9184172724643229,0.1391396439585414
49,30,0.48551072516030214,0.07355457204718663
49,16,0.5570751345215991,0.08439653543047108
49,6,0.6401572705195296,0.09698342721556241
49,20,0.5620228191991266,0.08514610657322966
49,49,0.824724421424339,0.12494523546251603
49,8,0.791840673554099,0.11996336816987387
49,25,0.7754863153147287,0.11748569309687504
49,13,0.5734624696898024,0.08687920648762029
49,41,0.47199013821709046,0.07150621155812358
50,29,0.6758236541803231,0.05580665845238528
